"GO.ID","Term","Annotated","Significant","Expected","pval.fis"
"GO:0071398","cellular response to fatty acid",5,4,2.52,"0.19347"
"GO:0071599","otic vesicle development",5,4,2.52,"0.19347"
"GO:0071600","otic vesicle morphogenesis",5,4,2.52,"0.19347"
"GO:0090075","relaxation of muscle",5,4,2.52,"0.19347"
"GO:0046034","ATP metabolic process",109,60,55.02,"0.19446"
"GO:0007595","lactation",30,18,15.14,"0.19468"
"GO:0015914","phospholipid transport",30,18,15.14,"0.19468"
"GO:0032945","negative regulation of mononuclear cell ...",30,18,15.14,"0.19468"
"GO:0050672","negative regulation of lymphocyte prolif...",30,18,15.14,"0.19468"
"GO:0070664","negative regulation of leukocyte prolife...",30,18,15.14,"0.19468"
"GO:0051345","positive regulation of hydrolase activit...",176,95,88.84,"0.19519"
"GO:0002697","regulation of immune effector process",92,51,46.44,"0.19780"
"GO:0060401","cytosolic calcium ion transport",45,26,22.71,"0.20292"
"GO:0000768","syncytium formation by plasma membrane f...",12,8,6.06,"0.20309"
"GO:0002347","response to tumor cell",12,8,6.06,"0.20309"
"GO:0008105","asymmetric protein localization",12,8,6.06,"0.20309"
"GO:0010460","positive regulation of heart rate",12,8,6.06,"0.20309"
"GO:0010559","regulation of glycoprotein biosynthetic ...",12,8,6.06,"0.20309"
"GO:0014821","phasic smooth muscle contraction",12,8,6.06,"0.20309"
"GO:0017158","regulation of calcium ion-dependent exoc...",12,8,6.06,"0.20309"
"GO:0030823","regulation of cGMP metabolic process",12,8,6.06,"0.20309"
"GO:0032233","positive regulation of actin filament bu...",12,8,6.06,"0.20309"
"GO:0032494","response to peptidoglycan",12,8,6.06,"0.20309"
"GO:0032613","interleukin-10 production",12,8,6.06,"0.20309"
"GO:0035088","establishment or maintenance of apical/b...",12,8,6.06,"0.20309"
"GO:0045124","regulation of bone resorption",12,8,6.06,"0.20309"
"GO:0045581","negative regulation of T cell differenti...",12,8,6.06,"0.20309"
"GO:0045932","negative regulation of muscle contractio...",12,8,6.06,"0.20309"
"GO:0050702","interleukin-1 beta secretion",12,8,6.06,"0.20309"
"GO:0007569","cell aging",32,19,16.15,"0.20326"
"GO:0050728","negative regulation of inflammatory resp...",32,19,16.15,"0.20326"
"GO:0002831","regulation of response to biotic stimulu...",21,13,10.6,"0.20373"
"GO:0031532","actin cytoskeleton reorganization",21,13,10.6,"0.20373"
"GO:0034381","lipoprotein particle clearance",21,13,10.6,"0.20373"
"GO:0043967","histone H4 acetylation",21,13,10.6,"0.20373"
"GO:0051353","positive regulation of oxidoreductase ac...",21,13,10.6,"0.20373"
"GO:0031347","regulation of defense response",140,76,70.67,"0.20584"
"GO:0035249","synaptic transmission, glutamatergic",34,20,17.16,"0.21129"
"GO:0070372","regulation of ERK1 and ERK2 cascade",34,20,17.16,"0.21129"
"GO:0030004","cellular monovalent inorganic cation hom...",23,14,11.61,"0.21549"
"GO:0035094","response to nicotine",23,14,11.61,"0.21549"
"GO:0070665","positive regulation of leukocyte prolife...",66,37,33.31,"0.21605"
"GO:0010608","posttranscriptional regulation of gene e...",202,108,101.96,"0.21625"
"GO:0046649","lymphocyte activation",293,155,147.9,"0.21771"
"GO:0043623","cellular protein complex assembly",204,109,102.97,"0.21776"
"GO:0006584","catecholamine metabolic process",36,21,18.17,"0.21881"
"GO:0009712","catechol metabolic process",36,21,18.17,"0.21881"
"GO:0017156","calcium ion-dependent exocytosis",36,21,18.17,"0.21881"
"GO:0031348","negative regulation of defense response",36,21,18.17,"0.21881"
"GO:0034311","diol metabolic process",36,21,18.17,"0.21881"
"GO:0042246","tissue regeneration",36,21,18.17,"0.21881"
"GO:0070371","ERK1 and ERK2 cascade",36,21,18.17,"0.21881"
"GO:0019722","calcium-mediated signaling",51,29,25.74,"0.21980"
"GO:0006595","polyamine metabolic process",14,9,7.07,"0.22249"
"GO:0008209","androgen metabolic process",14,9,7.07,"0.22249"
"GO:0010921","regulation of phosphatase activity",14,9,7.07,"0.22249"
"GO:0014003","oligodendrocyte development",14,9,7.07,"0.22249"
"GO:0031365","N-terminal protein amino acid modificati...",14,9,7.07,"0.22249"
"GO:0032488","Cdc42 protein signal transduction",14,9,7.07,"0.22249"
"GO:0042044","fluid transport",14,9,7.07,"0.22249"
"GO:0042092","T-helper 2 type immune response",14,9,7.07,"0.22249"
"GO:0042177","negative regulation of protein catabolic...",14,9,7.07,"0.22249"
"GO:0042992","negative regulation of transcription fac...",14,9,7.07,"0.22249"
"GO:0044253","positive regulation of multicellular org...",14,9,7.07,"0.22249"
"GO:0045191","regulation of isotype switching",14,9,7.07,"0.22249"
"GO:0045851","pH reduction",14,9,7.07,"0.22249"
"GO:0050854","regulation of antigen receptor-mediated ...",14,9,7.07,"0.22249"
"GO:0050999","regulation of nitric-oxide synthase acti...",14,9,7.07,"0.22249"
"GO:0051220","cytoplasmic sequestering of protein",14,9,7.07,"0.22249"
"GO:0051249","regulation of lymphocyte activation",158,85,79.75,"0.22378"
"GO:0042594","response to starvation",53,30,26.75,"0.22496"
"GO:0051591","response to cAMP",53,30,26.75,"0.22496"
"GO:0042461","photoreceptor cell development",25,15,12.62,"0.22616"
"GO:0045776","negative regulation of blood pressure",25,15,12.62,"0.22616"
"GO:0002449","lymphocyte mediated immunity",114,62,57.54,"0.22846"
"GO:0044238","primary metabolic process",7144,3628,3606.06,"0.22911"
"GO:0045321","leukocyte activation",350,184,176.67,"0.22968"
"GO:0002706","regulation of lymphocyte mediated immuni...",55,31,27.76,"0.22991"
"GO:0006821","chloride transport",55,31,27.76,"0.22991"
"GO:0031669","cellular response to nutrient levels",55,31,27.76,"0.22991"
"GO:0001919","regulation of receptor recycling",7,5,3.53,"0.23440"
"GO:0002320","lymphoid progenitor cell differentiation",7,5,3.53,"0.23440"
"GO:0006002","fructose 6-phosphate metabolic process",7,5,3.53,"0.23440"
"GO:0006474","N-terminal protein amino acid acetylatio...",7,5,3.53,"0.23440"
"GO:0007185","transmembrane receptor protein tyrosine ...",7,5,3.53,"0.23440"
"GO:0007635","chemosensory behavior",7,5,3.53,"0.23440"
"GO:0010829","negative regulation of glucose transport",7,5,3.53,"0.23440"
"GO:0010984","regulation of lipoprotein particle clear...",7,5,3.53,"0.23440"
"GO:0014049","positive regulation of glutamate secreti...",7,5,3.53,"0.23440"
"GO:0014888","striated muscle adaptation",7,5,3.53,"0.23440"
"GO:0030825","positive regulation of cGMP metabolic pr...",7,5,3.53,"0.23440"
"GO:0030828","positive regulation of cGMP biosynthetic...",7,5,3.53,"0.23440"
"GO:0030949","positive regulation of vascular endothel...",7,5,3.53,"0.23440"
"GO:0032000","positive regulation of fatty acid beta-o...",7,5,3.53,"0.23440"
"GO:0032429","regulation of phospholipase A2 activity",7,5,3.53,"0.23440"
"GO:0032465","regulation of cytokinesis",7,5,3.53,"0.23440"
"GO:0033146","regulation of estrogen receptor signalin...",7,5,3.53,"0.23440"
"GO:0033327","Leydig cell differentiation",7,5,3.53,"0.23440"
"GO:0033483","gas homeostasis",7,5,3.53,"0.23440"
"GO:0034661","ncRNA catabolic process",7,5,3.53,"0.23440"
"GO:0042136","neurotransmitter biosynthetic process",7,5,3.53,"0.23440"
"GO:0042363","fat-soluble vitamin catabolic process",7,5,3.53,"0.23440"
"GO:0042481","regulation of odontogenesis",7,5,3.53,"0.23440"
"GO:0042574","retinal metabolic process",7,5,3.53,"0.23440"
"GO:0043288","apocarotenoid metabolic process",7,5,3.53,"0.23440"
"GO:0045063","T-helper 1 cell differentiation",7,5,3.53,"0.23440"
"GO:0045084","positive regulation of interleukin-12 bi...",7,5,3.53,"0.23440"
"GO:0045197","establishment or maintenance of epitheli...",7,5,3.53,"0.23440"
"GO:0045586","regulation of gamma-delta T cell differe...",7,5,3.53,"0.23440"
"GO:0045588","positive regulation of gamma-delta T cel...",7,5,3.53,"0.23440"
"GO:0045672","positive regulation of osteoclast differ...",7,5,3.53,"0.23440"
"GO:0045779","negative regulation of bone resorption",7,5,3.53,"0.23440"
"GO:0046498","S-adenosylhomocysteine metabolic process",7,5,3.53,"0.23440"
"GO:0046643","regulation of gamma-delta T cell activat...",7,5,3.53,"0.23440"
"GO:0046645","positive regulation of gamma-delta T cel...",7,5,3.53,"0.23440"
"GO:0046851","negative regulation of bone remodeling",7,5,3.53,"0.23440"
"GO:0048679","regulation of axon regeneration",7,5,3.53,"0.23440"
"GO:0051900","regulation of mitochondrial depolarizati...",7,5,3.53,"0.23440"
"GO:0051967","negative regulation of synaptic transmis...",7,5,3.53,"0.23440"
"GO:0052564","response to immune response of other org...",7,5,3.53,"0.23440"
"GO:0052572","response to host immune response",7,5,3.53,"0.23440"
"GO:0060037","pharyngeal system development",7,5,3.53,"0.23440"
"GO:0060073","micturition",7,5,3.53,"0.23440"
"GO:0060124","positive regulation of growth hormone se...",7,5,3.53,"0.23440"
"GO:0060136","embryonic process involved in female pre...",7,5,3.53,"0.23440"
"GO:0060526","prostate glandular acinus morphogenesis",7,5,3.53,"0.23440"
"GO:0060527","prostate epithelial cord arborization in...",7,5,3.53,"0.23440"
"GO:0060664","epithelial cell proliferation involved i...",7,5,3.53,"0.23440"
"GO:0070168","negative regulation of biomineral format...",7,5,3.53,"0.23440"
"GO:0070373","negative regulation of ERK1 and ERK2 cas...",7,5,3.53,"0.23440"
"GO:0070570","regulation of neuron projection regenera...",7,5,3.53,"0.23440"
"GO:0002228","natural killer cell mediated immunity",27,16,13.63,"0.23591"
"GO:0002456","T cell mediated immunity",27,16,13.63,"0.23591"
"GO:0042116","macrophage activation",27,16,13.63,"0.23591"
"GO:0042267","natural killer cell mediated cytotoxicit...",27,16,13.63,"0.23591"
"GO:0046637","regulation of alpha-beta T cell differen...",27,16,13.63,"0.23591"
"GO:0002717","positive regulation of natural killer ce...",16,10,8.08,"0.23893"
"GO:0018205","peptidyl-lysine modification",16,10,8.08,"0.23893"
"GO:0022410","circadian sleep/wake cycle process",16,10,8.08,"0.23893"
"GO:0033598","mammary gland epithelial cell proliferat...",16,10,8.08,"0.23893"
"GO:0042308","negative regulation of protein import in...",16,10,8.08,"0.23893"
"GO:0042749","regulation of circadian sleep/wake cycle",16,10,8.08,"0.23893"
"GO:0045187","regulation of circadian sleep/wake cycle...",16,10,8.08,"0.23893"
"GO:0045954","positive regulation of natural killer ce...",16,10,8.08,"0.23893"
"GO:0050802","circadian sleep/wake cycle, sleep",16,10,8.08,"0.23893"
"GO:0002695","negative regulation of leukocyte activat...",59,33,29.78,"0.23924"
"GO:0006954","inflammatory response",343,180,173.14,"0.24317"
"GO:0006721","terpenoid metabolic process",29,17,14.64,"0.24486"
"GO:0007566","embryo implantation",29,17,14.64,"0.24486"
"GO:0051235","maintenance of location",105,57,53,"0.24658"
"GO:0070661","leukocyte proliferation",130,70,65.62,"0.24711"
"GO:0030100","regulation of endocytosis",63,35,31.8,"0.24788"
"GO:0050865","regulation of cell activation",188,100,94.9,"0.24952"
"GO:0051716","cellular response to stimulus",946,488,477.51,"0.25024"
"GO:0051606","detection of stimulus",109,59,55.02,"0.25174"
"GO:0032946","positive regulation of mononuclear cell ...",65,36,32.81,"0.25198"
"GO:0002762","negative regulation of myeloid leukocyte...",18,11,9.09,"0.25311"
"GO:0042993","positive regulation of transcription fac...",18,11,9.09,"0.25311"
"GO:0046513","ceramide biosynthetic process",18,11,9.09,"0.25311"
"GO:0006022","aminoglycan metabolic process",67,37,33.82,"0.25593"
"GO:0006195","purine nucleotide catabolic process",33,19,16.66,"0.26076"
"GO:0032368","regulation of lipid transport",33,19,16.66,"0.26076"
"GO:0050708","regulation of protein secretion",50,28,25.24,"0.26109"
"GO:0051704","multi-organism process",694,359,350.31,"0.26157"
"GO:0001839","neural plate morphogenesis",9,6,4.54,"0.26331"
"GO:0002418","immune response to tumor cell",9,6,4.54,"0.26331"
"GO:0002704","negative regulation of leukocyte mediate...",9,6,4.54,"0.26331"
"GO:0002707","negative regulation of lymphocyte mediat...",9,6,4.54,"0.26331"
"GO:0002834","regulation of response to tumor cell",9,6,4.54,"0.26331"
"GO:0002837","regulation of immune response to tumor c...",9,6,4.54,"0.26331"
"GO:0006596","polyamine biosynthetic process",9,6,4.54,"0.26331"
"GO:0006599","phosphagen metabolic process",9,6,4.54,"0.26331"
"GO:0006600","creatine metabolic process",9,6,4.54,"0.26331"
"GO:0007351","tripartite regional subdivision",9,6,4.54,"0.26331"
"GO:0008343","adult feeding behavior",9,6,4.54,"0.26331"
"GO:0008595","anterior/posterior axis specification, e...",9,6,4.54,"0.26331"
"GO:0010470","regulation of gastrulation",9,6,4.54,"0.26331"
"GO:0014051","gamma-aminobutyric acid secretion",9,6,4.54,"0.26331"
"GO:0015988","energy coupled proton transport, against...",9,6,4.54,"0.26331"
"GO:0015991","ATP hydrolysis coupled proton transport",9,6,4.54,"0.26331"
"GO:0032401","establishment of melanosome localization",9,6,4.54,"0.26331"
"GO:0032781","positive regulation of ATPase activity",9,6,4.54,"0.26331"
"GO:0032799","low-density lipoprotein receptor metabol...",9,6,4.54,"0.26331"
"GO:0032862","activation of Rho GTPase activity",9,6,4.54,"0.26331"
"GO:0033006","regulation of mast cell activation durin...",9,6,4.54,"0.26331"
"GO:0035065","regulation of histone acetylation",9,6,4.54,"0.26331"
"GO:0035235","ionotropic glutamate receptor signaling ...",9,6,4.54,"0.26331"
"GO:0043304","regulation of mast cell degranulation",9,6,4.54,"0.26331"
"GO:0043516","regulation of DNA damage response, signa...",9,6,4.54,"0.26331"
"GO:0043550","regulation of lipid kinase activity",9,6,4.54,"0.26331"
"GO:0050930","induction of positive chemotaxis",9,6,4.54,"0.26331"
"GO:0051457","maintenance of protein location in nucle...",9,6,4.54,"0.26331"
"GO:0051904","pigment granule transport",9,6,4.54,"0.26331"
"GO:0060693","regulation of branching involved in sali...",9,6,4.54,"0.26331"
"GO:0002250","adaptive immune response",119,64,60.07,"0.26378"
"GO:0006541","glutamine metabolic process",20,12,10.1,"0.26551"
"GO:0016575","histone deacetylation",20,12,10.1,"0.26551"
"GO:0032615","interleukin-12 production",20,12,10.1,"0.26551"
"GO:0032845","negative regulation of homeostatic proce...",20,12,10.1,"0.26551"
"GO:0035050","embryonic heart tube development",20,12,10.1,"0.26551"
"GO:0043149","stress fiber assembly",20,12,10.1,"0.26551"
"GO:0043154","negative regulation of caspase activity",20,12,10.1,"0.26551"
"GO:0043966","histone H3 acetylation",20,12,10.1,"0.26551"
"GO:0045907","positive regulation of vasoconstriction",20,12,10.1,"0.26551"
"GO:0006950","response to stress",1744,893,880.31,"0.26579"
"GO:0002694","regulation of leukocyte activation",179,95,90.35,"0.26640"
"GO:0034614","cellular response to reactive oxygen spe...",35,20,17.67,"0.26788"
"GO:0045638","negative regulation of myeloid cell diff...",35,20,17.67,"0.26788"
"GO:0006479","protein amino acid methylation",54,30,27.26,"0.27069"
"GO:0008213","protein amino acid alkylation",54,30,27.26,"0.27069"
"GO:0010906","regulation of glucose metabolic process",37,21,18.68,"0.27452"
"GO:0018958","phenol metabolic process",37,21,18.68,"0.27452"
"GO:0042311","vasodilation",37,21,18.68,"0.27452"
"GO:0030195","negative regulation of blood coagulation",22,13,11.1,"0.27648"
"GO:0031056","regulation of histone modification",22,13,11.1,"0.27648"
"GO:0033059","cellular pigmentation",22,13,11.1,"0.27648"
"GO:0042094","interleukin-2 biosynthetic process",22,13,11.1,"0.27648"
"GO:0042219","cellular amino acid derivative catabolic...",22,13,11.1,"0.27648"
"GO:0045923","positive regulation of fatty acid metabo...",22,13,11.1,"0.27648"
"GO:0007346","regulation of mitotic cell cycle",133,71,67.13,"0.27886"
"GO:0006909","phagocytosis",58,32,29.28,"0.27949"
"GO:0006809","nitric oxide biosynthetic process",39,22,19.69,"0.28074"
"GO:0009267","cellular response to starvation",39,22,19.69,"0.28074"
"GO:0031646","positive regulation of neurological syst...",39,22,19.69,"0.28074"
"GO:0001783","B cell apoptosis",11,7,5.55,"0.28519"
"GO:0001953","negative regulation of cell-matrix adhes...",11,7,5.55,"0.28519"
"GO:0007350","blastoderm segmentation",11,7,5.55,"0.28519"
"GO:0007520","myoblast fusion",11,7,5.55,"0.28519"
"GO:0008354","germ cell migration",11,7,5.55,"0.28519"
"GO:0017145","stem cell division",11,7,5.55,"0.28519"
"GO:0018409","peptide or protein amino-terminal blocki...",11,7,5.55,"0.28519"
"GO:0031572","G2/M transition DNA damage checkpoint",11,7,5.55,"0.28519"
"GO:0032026","response to magnesium ion",11,7,5.55,"0.28519"
"GO:0032436","positive regulation of proteasomal ubiqu...",11,7,5.55,"0.28519"
"GO:0032653","regulation of interleukin-10 production",11,7,5.55,"0.28519"
"GO:0032731","positive regulation of interleukin-1 bet...",11,7,5.55,"0.28519"
"GO:0032732","positive regulation of interleukin-1 pro...",11,7,5.55,"0.28519"
"GO:0032856","activation of Ras GTPase activity",11,7,5.55,"0.28519"
"GO:0042403","thyroid hormone metabolic process",11,7,5.55,"0.28519"
"GO:0042994","cytoplasmic sequestering of transcriptio...",11,7,5.55,"0.28519"
"GO:0043084","penile erection",11,7,5.55,"0.28519"
"GO:0043586","tongue development",11,7,5.55,"0.28519"
"GO:0043604","amide biosynthetic process",11,7,5.55,"0.28519"
"GO:0045176","apical protein localization",11,7,5.55,"0.28519"
"GO:0045622","regulation of T-helper cell differentiat...",11,7,5.55,"0.28519"
"GO:0045909","positive regulation of vasodilation",11,7,5.55,"0.28519"
"GO:0046834","lipid phosphorylation",11,7,5.55,"0.28519"
"GO:0048291","isotype switching to IgG isotypes",11,7,5.55,"0.28519"
"GO:0051445","regulation of meiotic cell cycle",11,7,5.55,"0.28519"
"GO:0060767","epithelial cell proliferation involved i...",11,7,5.55,"0.28519"
"GO:0090181","regulation of cholesterol metabolic proc...",11,7,5.55,"0.28519"
"GO:0000096","sulfur amino acid metabolic process",24,14,12.11,"0.28628"
"GO:0006776","vitamin A metabolic process",24,14,12.11,"0.28628"
"GO:0030101","natural killer cell activation",24,14,12.11,"0.28628"
"GO:0031343","positive regulation of cell killing",24,14,12.11,"0.28628"
"GO:0043484","regulation of RNA splicing",24,14,12.11,"0.28628"
"GO:0045933","positive regulation of muscle contractio...",24,14,12.11,"0.28628"
"GO:0009416","response to light stimulus",141,75,71.17,"0.28669"
"GO:0034754","cellular hormone metabolic process",64,35,32.31,"0.29141"
"GO:0050671","positive regulation of lymphocyte prolif...",64,35,32.31,"0.29141"
"GO:0002699","positive regulation of immune effector p...",43,24,21.71,"0.29210"
"GO:0033077","T cell differentiation in the thymus",43,24,21.71,"0.29210"
"GO:0060402","calcium ion transport into cytosol",43,24,21.71,"0.29210"
"GO:0002460","adaptive immune response based on somati...",118,63,59.56,"0.29365"
"GO:0051209","release of sequestered calcium ion into ...",26,15,13.12,"0.29511"
"GO:0051282","regulation of sequestering of calcium io...",26,15,13.12,"0.29511"
"GO:0051283","negative regulation of sequestering of c...",26,15,13.12,"0.29511"
"GO:0051052","regulation of DNA metabolic process",120,64,60.57,"0.29580"
"GO:0006109","regulation of carbohydrate metabolic pro...",45,25,22.71,"0.29731"
"GO:0005976","polysaccharide metabolic process",126,67,63.6,"0.30202"
"GO:0002702","positive regulation of production of mol...",13,8,6.56,"0.30253"
"GO:0006349","regulation of gene expression by genetic...",13,8,6.56,"0.30253"
"GO:0006833","water transport",13,8,6.56,"0.30253"
"GO:0008593","regulation of Notch signaling pathway",13,8,6.56,"0.30253"
"GO:0009247","glycolipid biosynthetic process",13,8,6.56,"0.30253"
"GO:0009886","post-embryonic morphogenesis",13,8,6.56,"0.30253"
"GO:0010712","regulation of collagen metabolic process",13,8,6.56,"0.30253"
"GO:0010812","negative regulation of cell-substrate ad...",13,8,6.56,"0.30253"
"GO:0015697","quaternary ammonium group transport",13,8,6.56,"0.30253"
"GO:0031058","positive regulation of histone modificat...",13,8,6.56,"0.30253"
"GO:0032369","negative regulation of lipid transport",13,8,6.56,"0.30253"
"GO:0042346","positive regulation of NF-kappaB import ...",13,8,6.56,"0.30253"
"GO:0043462","regulation of ATPase activity",13,8,6.56,"0.30253"
"GO:0050701","interleukin-1 secretion",13,8,6.56,"0.30253"
"GO:0050853","B cell receptor signaling pathway",13,8,6.56,"0.30253"
"GO:0051058","negative regulation of small GTPase medi...",13,8,6.56,"0.30253"
"GO:0051452","intracellular pH reduction",13,8,6.56,"0.30253"
"GO:0051875","pigment granule localization",13,8,6.56,"0.30253"
"GO:0071514","genetic imprinting",13,8,6.56,"0.30253"
"GO:0010948","negative regulation of cell cycle proces...",28,16,14.13,"0.30314"
"GO:0050810","regulation of steroid biosynthetic proce...",28,16,14.13,"0.30314"
"GO:0032943","mononuclear cell proliferation",128,68,64.61,"0.30402"
"GO:0007088","regulation of mitosis",49,27,24.73,"0.30691"
"GO:0051783","regulation of nuclear division",49,27,24.73,"0.30691"
"GO:0009894","regulation of catabolic process",103,55,51.99,"0.31001"
"GO:0006094","gluconeogenesis",30,17,15.14,"0.31047"
"GO:0045833","negative regulation of lipid metabolic p...",30,17,15.14,"0.31047"
"GO:0016051","carbohydrate biosynthetic process",138,73,69.66,"0.31349"
"GO:0002698","negative regulation of immune effector p...",15,9,7.57,"0.31675"
"GO:0031576","G2/M transition checkpoint",15,9,7.57,"0.31675"
"GO:0032881","regulation of polysaccharide metabolic p...",15,9,7.57,"0.31675"
"GO:0043691","reverse cholesterol transport",15,9,7.57,"0.31675"
"GO:0048569","post-embryonic organ development",15,9,7.57,"0.31675"
"GO:0070873","regulation of glycogen metabolic process",15,9,7.57,"0.31675"
"GO:0009409","response to cold",32,18,16.15,"0.31720"
"GO:0050852","T cell receptor signaling pathway",32,18,16.15,"0.31720"
"GO:0015698","inorganic anion transport",82,44,41.39,"0.32039"
"GO:0044237","cellular metabolic process",6945,3519,3505.61,"0.32806"
"GO:0008643","carbohydrate transport",88,47,44.42,"0.32837"
"GO:0001578","microtubule bundle formation",17,10,8.58,"0.32871"
"GO:0009084","glutamine family amino acid biosynthetic...",17,10,8.58,"0.32871"
"GO:0010039","response to iron ion",17,10,8.58,"0.32871"
"GO:0032890","regulation of organic acid transport",17,10,8.58,"0.32871"
"GO:0034103","regulation of tissue remodeling",17,10,8.58,"0.32871"
"GO:0043370","regulation of CD4-positive, alpha beta T...",17,10,8.58,"0.32871"
"GO:0071695","anatomical structure maturation",17,10,8.58,"0.32871"
"GO:0045766","positive regulation of angiogenesis",36,20,18.17,"0.32920"
"GO:0090068","positive regulation of cell cycle proces...",36,20,18.17,"0.32920"
"GO:0045621","positive regulation of lymphocyte differ...",38,21,19.18,"0.33458"
"GO:0048144","fibroblast proliferation",38,21,19.18,"0.33458"
"GO:0048145","regulation of fibroblast proliferation",38,21,19.18,"0.33458"
"GO:0051971","positive regulation of transmission of n...",38,21,19.18,"0.33458"
"GO:0009152","purine ribonucleotide biosynthetic proce...",129,68,65.12,"0.33667"
"GO:0008306","associative learning",19,11,9.59,"0.33895"
"GO:0009127","purine nucleoside monophosphate biosynth...",19,11,9.59,"0.33895"
"GO:0009168","purine ribonucleoside monophosphate bios...",19,11,9.59,"0.33895"
"GO:0032655","regulation of interleukin-12 production",19,11,9.59,"0.33895"
"GO:0048477","oogenesis",40,22,20.19,"0.33962"
"GO:0009408","response to heat",67,36,33.82,"0.34057"
"GO:0009126","purine nucleoside monophosphate metaboli...",21,12,10.6,"0.34788"
"GO:0009167","purine ribonucleoside monophosphate meta...",21,12,10.6,"0.34788"
"GO:0032371","regulation of sterol transport",21,12,10.6,"0.34788"
"GO:0032374","regulation of cholesterol transport",21,12,10.6,"0.34788"
"GO:0043525","positive regulation of neuron apoptosis",21,12,10.6,"0.34788"
"GO:0046520","sphingoid biosynthetic process",21,12,10.6,"0.34788"
"GO:0048599","oocyte development",21,12,10.6,"0.34788"
"GO:0006887","exocytosis",143,75,72.18,"0.34849"
"GO:0005977","glycogen metabolic process",44,24,22.21,"0.34878"
"GO:0006073","cellular glucan metabolic process",44,24,22.21,"0.34878"
"GO:0010675","regulation of cellular carbohydrate meta...",44,24,22.21,"0.34878"
"GO:0044042","glucan metabolic process",44,24,22.21,"0.34878"
"GO:0055067","monovalent inorganic cation homeostasis",44,24,22.21,"0.34878"
"GO:0000083","regulation of transcription involved in ...",6,4,3.03,"0.35270"
"GO:0000183","chromatin silencing at rDNA",6,4,3.03,"0.35270"
"GO:0000270","peptidoglycan metabolic process",6,4,3.03,"0.35270"
"GO:0000731","DNA synthesis during DNA repair",6,4,3.03,"0.35270"
"GO:0001675","acrosome assembly",6,4,3.03,"0.35270"
"GO:0001706","endoderm formation",6,4,3.03,"0.35270"
"GO:0002031","G-protein coupled receptor internalizati...",6,4,3.03,"0.35270"
"GO:0002420","natural killer cell mediated cytotoxicit...",6,4,3.03,"0.35270"
"GO:0002423","natural killer cell mediated immune resp...",6,4,3.03,"0.35270"
"GO:0002524","hypersensitivity",6,4,3.03,"0.35270"
"GO:0002710","negative regulation of T cell mediated i...",6,4,3.03,"0.35270"
"GO:0002855","regulation of natural killer cell mediat...",6,4,3.03,"0.35270"
"GO:0002857","positive regulation of natural killer ce...",6,4,3.03,"0.35270"
"GO:0002858","regulation of natural killer cell mediat...",6,4,3.03,"0.35270"
"GO:0002860","positive regulation of natural killer ce...",6,4,3.03,"0.35270"
"GO:0006101","citrate metabolic process",6,4,3.03,"0.35270"
"GO:0006266","DNA ligation",6,4,3.03,"0.35270"
"GO:0006534","cysteine metabolic process",6,4,3.03,"0.35270"
"GO:0006590","thyroid hormone generation",6,4,3.03,"0.35270"
"GO:0006857","oligopeptide transport",6,4,3.03,"0.35270"
"GO:0007216","metabotropic glutamate receptor signalin...",6,4,3.03,"0.35270"
"GO:0008216","spermidine metabolic process",6,4,3.03,"0.35270"
"GO:0009253","peptidoglycan catabolic process",6,4,3.03,"0.35270"
"GO:0010985","negative regulation of lipoprotein parti...",6,4,3.03,"0.35270"
"GO:0014009","glial cell proliferation",6,4,3.03,"0.35270"
"GO:0015870","acetylcholine transport",6,4,3.03,"0.35270"
"GO:0016048","detection of temperature stimulus",6,4,3.03,"0.35270"
"GO:0019227","neuronal action potential propagation",6,4,3.03,"0.35270"
"GO:0019800","peptide cross-linking via chondroitin 4-...",6,4,3.03,"0.35270"
"GO:0021903","rostrocaudal neural tube patterning",6,4,3.03,"0.35270"
"GO:0030319","cellular di-, tri-valent inorganic anion...",6,4,3.03,"0.35270"
"GO:0030502","negative regulation of bone mineralizati...",6,4,3.03,"0.35270"
"GO:0030643","cellular phosphate ion homeostasis",6,4,3.03,"0.35270"
"GO:0030889","negative regulation of B cell proliferat...",6,4,3.03,"0.35270"
"GO:0031274","positive regulation of pseudopodium asse...",6,4,3.03,"0.35270"
"GO:0031639","plasminogen activation",6,4,3.03,"0.35270"
"GO:0032288","myelin assembly",6,4,3.03,"0.35270"
"GO:0032933","SREBP-mediated signaling pathway",6,4,3.03,"0.35270"
"GO:0033008","positive regulation of mast cell activat...",6,4,3.03,"0.35270"
"GO:0033233","regulation of protein sumoylation",6,4,3.03,"0.35270"
"GO:0033235","positive regulation of protein sumoylati...",6,4,3.03,"0.35270"
"GO:0035089","establishment of apical/basal cell polar...",6,4,3.03,"0.35270"
"GO:0042159","lipoprotein catabolic process",6,4,3.03,"0.35270"
"GO:0042416","dopamine biosynthetic process",6,4,3.03,"0.35270"
"GO:0042535","positive regulation of tumor necrosis fa...",6,4,3.03,"0.35270"
"GO:0043124","negative regulation of I-kappaB kinase/N...",6,4,3.03,"0.35270"
"GO:0043267","negative regulation of potassium ion tra...",6,4,3.03,"0.35270"
"GO:0043302","positive regulation of leukocyte degranu...",6,4,3.03,"0.35270"
"GO:0043306","positive regulation of mast cell degranu...",6,4,3.03,"0.35270"
"GO:0043496","regulation of protein homodimerization a...",6,4,3.03,"0.35270"
