"GO.ID","Term","Annotated","Significant","Expected","pval.fis"
"GO:0051006","positive regulation of lipoprotein lipas...",6,3,2.27,"0.41055"
"GO:0051319","G2 phase",6,3,2.27,"0.41055"
"GO:0051775","response to redox state",6,3,2.27,"0.41055"
"GO:0060600","dichotomous subdivision of an epithelial...",6,3,2.27,"0.41055"
"GO:0070059","apoptosis in response to endoplasmic ret...",6,3,2.27,"0.41055"
"GO:0071214","cellular response to abiotic stimulus",6,3,2.27,"0.41055"
"GO:0071345","cellular response to cytokine stimulus",6,3,2.27,"0.41055"
"GO:0071396","cellular response to lipid",6,3,2.27,"0.41055"
"GO:0071636","positive regulation of transforming grow...",6,3,2.27,"0.41055"
"GO:0090022","regulation of neutrophil chemotaxis",6,3,2.27,"0.41055"
"GO:0006644","phospholipid metabolic process",201,78,76.02,"0.41197"
"GO:0002275","myeloid cell activation during immune re...",29,12,10.97,"0.41354"
"GO:0006721","terpenoid metabolic process",29,12,10.97,"0.41354"
"GO:0007566","embryo implantation",29,12,10.97,"0.41354"
"GO:0009101","glycoprotein biosynthetic process",154,60,58.24,"0.41439"
"GO:0031331","positive regulation of cellular cataboli...",42,17,15.88,"0.41752"
"GO:0009306","protein secretion",81,32,30.63,"0.41777"
"GO:0006641","triglyceride metabolic process",55,22,20.8,"0.41867"
"GO:0016050","vesicle organization",55,22,20.8,"0.41867"
"GO:0030203","glycosaminoglycan metabolic process",55,22,20.8,"0.41867"
"GO:0031669","cellular response to nutrient levels",55,22,20.8,"0.41867"
"GO:0007017","microtubule-based process",267,103,100.98,"0.42134"
"GO:0000096","sulfur amino acid metabolic process",24,10,9.08,"0.42293"
"GO:0002221","pattern recognition receptor signaling p...",24,10,9.08,"0.42293"
"GO:0005978","glycogen biosynthetic process",24,10,9.08,"0.42293"
"GO:0006687","glycosphingolipid metabolic process",24,10,9.08,"0.42293"
"GO:0006829","zinc ion transport",24,10,9.08,"0.42293"
"GO:0007098","centrosome cycle",24,10,9.08,"0.42293"
"GO:0009250","glucan biosynthetic process",24,10,9.08,"0.42293"
"GO:0030101","natural killer cell activation",24,10,9.08,"0.42293"
"GO:0030433","ER-associated protein catabolic process",24,10,9.08,"0.42293"
"GO:0033344","cholesterol efflux",24,10,9.08,"0.42293"
"GO:0043367","CD4-positive, alpha beta T cell differen...",24,10,9.08,"0.42293"
"GO:0043449","cellular alkene metabolic process",24,10,9.08,"0.42293"
"GO:0050777","negative regulation of immune response",24,10,9.08,"0.42293"
"GO:0001936","regulation of endothelial cell prolifera...",37,15,13.99,"0.42662"
"GO:0006304","DNA modification",37,15,13.99,"0.42662"
"GO:0009062","fatty acid catabolic process",50,20,18.91,"0.42718"
"GO:0050708","regulation of protein secretion",50,20,18.91,"0.42718"
"GO:0002757","immune response-activating signal transd...",71,28,26.85,"0.43314"
"GO:0009268","response to pH",19,8,7.19,"0.43361"
"GO:0019370","leukotriene biosynthetic process",19,8,7.19,"0.43361"
"GO:0043450","alkene biosynthetic process",19,8,7.19,"0.43361"
"GO:0048512","circadian behavior",19,8,7.19,"0.43361"
"GO:0042303","molting cycle",45,18,17.02,"0.43642"
"GO:0042633","hair cycle",45,18,17.02,"0.43642"
"GO:0050851","antigen receptor-mediated signaling path...",45,18,17.02,"0.43642"
"GO:0070665","positive regulation of leukocyte prolife...",66,26,24.96,"0.44158"
"GO:0006935","chemotaxis",184,71,69.59,"0.44225"
"GO:0042330","taxis",184,71,69.59,"0.44225"
"GO:0042594","response to starvation",53,21,20.04,"0.44420"
"GO:0007156","homophilic cell adhesion",108,42,40.85,"0.44510"
"GO:0001782","B cell homeostasis",14,6,5.29,"0.44626"
"GO:0001937","negative regulation of endothelial cell ...",14,6,5.29,"0.44626"
"GO:0006004","fucose metabolic process",14,6,5.29,"0.44626"
"GO:0006929","substrate-bound cell migration",14,6,5.29,"0.44626"
"GO:0006949","syncytium formation",14,6,5.29,"0.44626"
"GO:0007176","regulation of epidermal growth factor re...",14,6,5.29,"0.44626"
"GO:0007263","nitric oxide mediated signal transductio...",14,6,5.29,"0.44626"
"GO:0008209","androgen metabolic process",14,6,5.29,"0.44626"
"GO:0010458","exit from mitosis",14,6,5.29,"0.44626"
"GO:0010921","regulation of phosphatase activity",14,6,5.29,"0.44626"
"GO:0030252","growth hormone secretion",14,6,5.29,"0.44626"
"GO:0032434","regulation of proteasomal ubiquitin-depe...",14,6,5.29,"0.44626"
"GO:0032488","Cdc42 protein signal transduction",14,6,5.29,"0.44626"
"GO:0032729","positive regulation of interferon-gamma ...",14,6,5.29,"0.44626"
"GO:0034377","plasma lipoprotein particle assembly",14,6,5.29,"0.44626"
"GO:0042992","negative regulation of transcription fac...",14,6,5.29,"0.44626"
"GO:0051220","cytoplasmic sequestering of protein",14,6,5.29,"0.44626"
"GO:0065005","protein-lipid complex assembly",14,6,5.29,"0.44626"
"GO:0090207","regulation of triglyceride metabolic pro...",14,6,5.29,"0.44626"
"GO:0015908","fatty acid transport",40,16,15.13,"0.44659"
"GO:0009593","detection of chemical stimulus",27,11,10.21,"0.44815"
"GO:0050830","defense response to Gram-positive bacter...",27,11,10.21,"0.44815"
"GO:0007283","spermatogenesis",308,118,116.49,"0.45027"
"GO:0048232","male gamete generation",308,118,116.49,"0.45027"
"GO:0015672","monovalent inorganic cation transport",324,124,122.54,"0.45383"
"GO:0006029","proteoglycan metabolic process",48,19,18.15,"0.45420"
"GO:0002440","production of molecular mediator of immu...",69,27,26.1,"0.45605"
"GO:0031400","negative regulation of protein modificat...",111,43,41.98,"0.45628"
"GO:0002260","lymphocyte homeostasis",35,14,13.24,"0.45792"
"GO:0006885","regulation of pH",35,14,13.24,"0.45792"
"GO:0042990","regulation of transcription factor impor...",35,14,13.24,"0.45792"
"GO:0042991","transcription factor import into nucleus",35,14,13.24,"0.45792"
"GO:0051341","regulation of oxidoreductase activity",35,14,13.24,"0.45792"
"GO:0030162","regulation of proteolysis",56,22,21.18,"0.46036"
"GO:0002224","toll-like receptor signaling pathway",22,9,8.32,"0.46147"
"GO:0032768","regulation of monooxygenase activity",22,9,8.32,"0.46147"
"GO:0042307","positive regulation of protein import in...",22,9,8.32,"0.46147"
"GO:0043488","regulation of mRNA stability",22,9,8.32,"0.46147"
"GO:0045727","positive regulation of translation",22,9,8.32,"0.46147"
"GO:0046330","positive regulation of JNK cascade",22,9,8.32,"0.46147"
"GO:0001573","ganglioside metabolic process",9,4,3.4,"0.46237"
"GO:0003084","positive regulation of systemic arterial...",9,4,3.4,"0.46237"
"GO:0006998","nuclear envelope organization",9,4,3.4,"0.46237"
"GO:0007413","axonal fasciculation",9,4,3.4,"0.46237"
"GO:0010470","regulation of gastrulation",9,4,3.4,"0.46237"
"GO:0014743","regulation of muscle hypertrophy",9,4,3.4,"0.46237"
"GO:0021756","striatum development",9,4,3.4,"0.46237"
"GO:0021854","hypothalamus development",9,4,3.4,"0.46237"
"GO:0030212","hyaluronan metabolic process",9,4,3.4,"0.46237"
"GO:0031113","regulation of microtubule polymerization",9,4,3.4,"0.46237"
"GO:0032799","low-density lipoprotein receptor metabol...",9,4,3.4,"0.46237"
"GO:0032814","regulation of natural killer cell activa...",9,4,3.4,"0.46237"
"GO:0032862","activation of Rho GTPase activity",9,4,3.4,"0.46237"
"GO:0032958","inositol phosphate biosynthetic process",9,4,3.4,"0.46237"
"GO:0033006","regulation of mast cell activation durin...",9,4,3.4,"0.46237"
"GO:0042053","regulation of dopamine metabolic process",9,4,3.4,"0.46237"
"GO:0042354","L-fucose metabolic process",9,4,3.4,"0.46237"
"GO:0042572","retinol metabolic process",9,4,3.4,"0.46237"
"GO:0043304","regulation of mast cell degranulation",9,4,3.4,"0.46237"
"GO:0045540","regulation of cholesterol biosynthetic p...",9,4,3.4,"0.46237"
"GO:0045922","negative regulation of fatty acid metabo...",9,4,3.4,"0.46237"
"GO:0046902","regulation of mitochondrial membrane per...",9,4,3.4,"0.46237"
"GO:0050482","arachidonic acid secretion",9,4,3.4,"0.46237"
"GO:0051205","protein insertion into membrane",9,4,3.4,"0.46237"
"GO:0051457","maintenance of protein location in nucle...",9,4,3.4,"0.46237"
"GO:0051568","histone H3-K4 methylation",9,4,3.4,"0.46237"
"GO:0052173","response to defenses of other organism d...",9,4,3.4,"0.46237"
"GO:0052200","response to host defenses",9,4,3.4,"0.46237"
"GO:0060119","inner ear receptor cell development",9,4,3.4,"0.46237"
"GO:0075136","response to host",9,4,3.4,"0.46237"
"GO:0090090","negative regulation of Wnt receptor sign...",9,4,3.4,"0.46237"
"GO:0001935","endothelial cell proliferation",43,17,16.26,"0.46520"
"GO:0002699","positive regulation of immune effector p...",43,17,16.26,"0.46520"
"GO:0007033","vacuole organization",43,17,16.26,"0.46520"
"GO:0017157","regulation of exocytosis",43,17,16.26,"0.46520"
"GO:0006662","glycerol ether metabolic process",64,25,24.21,"0.46553"
"GO:0050671","positive regulation of lymphocyte prolif...",64,25,24.21,"0.46553"
"GO:0030166","proteoglycan biosynthetic process",30,12,11.35,"0.47081"
"GO:0031341","regulation of cell killing",30,12,11.35,"0.47081"
"GO:0008277","regulation of G-protein coupled receptor...",51,20,19.29,"0.47097"
"GO:0019722","calcium-mediated signaling",51,20,19.29,"0.47097"
"GO:0070727","cellular macromolecule localization",584,222,220.87,"0.47682"
"GO:0042098","T cell proliferation",88,34,33.28,"0.47730"
"GO:0048144","fibroblast proliferation",38,15,14.37,"0.47746"
"GO:0048145","regulation of fibroblast proliferation",38,15,14.37,"0.47746"
"GO:0042745","circadian sleep/wake cycle",17,7,6.43,"0.47771"
"GO:0043370","regulation of CD4-positive, alpha beta T...",17,7,6.43,"0.47771"
"GO:0032313","regulation of Rab GTPase activity",46,18,17.4,"0.48261"
"GO:0032482","Rab protein signal transduction",46,18,17.4,"0.48261"
"GO:0032483","regulation of Rab protein signal transdu...",46,18,17.4,"0.48261"
"GO:0007346","regulation of mitotic cell cycle",133,51,50.3,"0.48289"
"GO:0002687","positive regulation of leukocyte migrati...",25,10,9.46,"0.48585"
"GO:0002758","innate immune response-activating signal...",25,10,9.46,"0.48585"
"GO:0042130","negative regulation of T cell proliferat...",25,10,9.46,"0.48585"
"GO:0043547","positive regulation of GTPase activity",25,10,9.46,"0.48585"
"GO:0055088","lipid homeostasis",54,21,20.42,"0.48682"
"GO:0006869","lipid transport",157,60,59.38,"0.48932"
"GO:0006695","cholesterol biosynthetic process",33,13,12.48,"0.49137"
"GO:0042446","hormone biosynthetic process",33,13,12.48,"0.49137"
"GO:0045732","positive regulation of protein catabolic...",33,13,12.48,"0.49137"
"GO:0032259","methylation",107,41,40.47,"0.49422"
"GO:0042035","regulation of cytokine biosynthetic proc...",78,30,29.5,"0.49621"
"GO:0009205","purine ribonucleoside triphosphate metab...",123,47,46.52,"0.49843"
"GO:0006968","cellular defense response",49,19,18.53,"0.49896"
"GO:0007229","integrin-mediated signaling pathway",49,19,18.53,"0.49896"
"GO:0002820","negative regulation of adaptive immune r...",12,5,4.54,"0.49907"
"GO:0002823","negative regulation of adaptive immune r...",12,5,4.54,"0.49907"
"GO:0007625","grooming behavior",12,5,4.54,"0.49907"
"GO:0010149","senescence",12,5,4.54,"0.49907"
"GO:0015012","heparan sulfate proteoglycan biosyntheti...",12,5,4.54,"0.49907"
"GO:0017158","regulation of calcium ion-dependent exoc...",12,5,4.54,"0.49907"
"GO:0032494","response to peptidoglycan",12,5,4.54,"0.49907"
"GO:0032720","negative regulation of tumor necrosis fa...",12,5,4.54,"0.49907"
"GO:0033081","regulation of T cell differentiation in ...",12,5,4.54,"0.49907"
"GO:0035088","establishment or maintenance of apical/b...",12,5,4.54,"0.49907"
"GO:0045581","negative regulation of T cell differenti...",12,5,4.54,"0.49907"
"GO:0045932","negative regulation of muscle contractio...",12,5,4.54,"0.49907"
"GO:0046785","microtubule polymerization",12,5,4.54,"0.49907"
"GO:0050856","regulation of T cell receptor signaling ...",12,5,4.54,"0.49907"
"GO:0070303","negative regulation of stress-activated ...",12,5,4.54,"0.49907"
"GO:0007338","single fertilization",57,22,21.56,"0.50185"
"GO:0001816","cytokine production",221,84,83.58,"0.50243"
"GO:0007157","heterophilic cell-cell adhesion",20,8,7.56,"0.50412"
"GO:0031124","mRNA 3'-end processing",20,8,7.56,"0.50412"
"GO:0035050","embryonic heart tube development",20,8,7.56,"0.50412"
"GO:0043154","negative regulation of caspase activity",20,8,7.56,"0.50412"
"GO:0048639","positive regulation of developmental gro...",20,8,7.56,"0.50412"
"GO:0034613","cellular protein localization",581,220,219.74,"0.50694"
"GO:0006487","protein amino acid N-linked glycosylatio...",28,11,10.59,"0.50752"
"GO:0030801","positive regulation of cyclic nucleotide...",28,11,10.59,"0.50752"
"GO:0030804","positive regulation of cyclic nucleotide...",28,11,10.59,"0.50752"
"GO:0030810","positive regulation of nucleotide biosyn...",28,11,10.59,"0.50752"
"GO:0045981","positive regulation of nucleotide metabo...",28,11,10.59,"0.50752"
"GO:0001817","regulation of cytokine production",187,71,70.72,"0.51117"
"GO:0015918","sterol transport",44,17,16.64,"0.51241"
"GO:0030301","cholesterol transport",44,17,16.64,"0.51241"
"GO:0055067","monovalent inorganic cation homeostasis",44,17,16.64,"0.51241"
"GO:0050863","regulation of T cell activation",121,46,45.76,"0.51671"
"GO:0009636","response to toxin",68,26,25.72,"0.51771"
"GO:0009057","macromolecule catabolic process",468,177,177,"0.51785"
"GO:0002237","response to molecule of bacterial origin",129,49,48.79,"0.51806"
"GO:0009566","fertilization",76,29,28.74,"0.51919"
"GO:0048584","positive regulation of response to stimu...",251,95,94.93,"0.52043"
"GO:0008203","cholesterol metabolic process",92,35,34.79,"0.52188"
"GO:0009206","purine ribonucleoside triphosphate biosy...",108,41,40.85,"0.52428"
"GO:0009199","ribonucleoside triphosphate metabolic pr...",124,47,46.9,"0.52649"
"GO:0001938","positive regulation of endothelial cell ...",23,9,8.7,"0.52691"
"GO:0006020","inositol metabolic process",23,9,8.7,"0.52691"
"GO:0010466","negative regulation of peptidase activit...",23,9,8.7,"0.52691"
"GO:0043029","T cell homeostasis",23,9,8.7,"0.52691"
"GO:0006664","glycolipid metabolic process",31,12,11.72,"0.52703"
"GO:0006809","nitric oxide biosynthetic process",39,15,14.75,"0.52752"
"GO:0022600","digestive system process",39,15,14.75,"0.52752"
"GO:0032963","collagen metabolic process",39,15,14.75,"0.52752"
"GO:0000045","autophagic vacuole assembly",15,6,5.67,"0.52771"
"GO:0001516","prostaglandin biosynthetic process",15,6,5.67,"0.52771"
"GO:0002287","alpha-beta T cell activation during immu...",15,6,5.67,"0.52771"
"GO:0002292","T cell differentiation during immune res...",15,6,5.67,"0.52771"
"GO:0002293","alpha-beta T cell differentiation during...",15,6,5.67,"0.52771"
"GO:0002294","CD4-positive, alpha-beta T cell differen...",15,6,5.67,"0.52771"
"GO:0002698","negative regulation of immune effector p...",15,6,5.67,"0.52771"
"GO:0007274","neuromuscular synaptic transmission",15,6,5.67,"0.52771"
"GO:0031576","G2/M transition checkpoint",15,6,5.67,"0.52771"
"GO:0032088","negative regulation of NF-kappaB transcr...",15,6,5.67,"0.52771"
"GO:0042093","T-helper cell differentiation",15,6,5.67,"0.52771"
"GO:0042554","superoxide anion generation",15,6,5.67,"0.52771"
"GO:0043266","regulation of potassium ion transport",15,6,5.67,"0.52771"
"GO:0043470","regulation of carbohydrate catabolic pro...",15,6,5.67,"0.52771"
"GO:0043471","regulation of cellular carbohydrate cata...",15,6,5.67,"0.52771"
"GO:0046457","prostanoid biosynthetic process",15,6,5.67,"0.52771"
"GO:0048569","post-embryonic organ development",15,6,5.67,"0.52771"
"GO:0032507","maintenance of protein location in cell",47,18,17.78,"0.52817"
"GO:0007249","I-kappaB kinase/NF-kappaB cascade",140,53,52.95,"0.52853"
"GO:0002335","mature B cell differentiation",7,3,2.65,"0.53188"
"GO:0002369","T cell cytokine production",7,3,2.65,"0.53188"
"GO:0006002","fructose 6-phosphate metabolic process",7,3,2.65,"0.53188"
"GO:0006303","double-strand break repair via nonhomolo...",7,3,2.65,"0.53188"
"GO:0006661","phosphatidylinositol biosynthetic proces...",7,3,2.65,"0.53188"
"GO:0006837","serotonin transport",7,3,2.65,"0.53188"
"GO:0006924","activation-induced cell death of T cells",7,3,2.65,"0.53188"
"GO:0007635","chemosensory behavior",7,3,2.65,"0.53188"
"GO:0008635","activation of caspase activity by cytoch...",7,3,2.65,"0.53188"
"GO:0010922","positive regulation of phosphatase activ...",7,3,2.65,"0.53188"
"GO:0014002","astrocyte development",7,3,2.65,"0.53188"
"GO:0015802","basic amino acid transport",7,3,2.65,"0.53188"
"GO:0019317","fucose catabolic process",7,3,2.65,"0.53188"
"GO:0021889","olfactory bulb interneuron differentiati...",7,3,2.65,"0.53188"
"GO:0030949","positive regulation of vascular endothel...",7,3,2.65,"0.53188"
"GO:0031112","positive regulation of microtubule polym...",7,3,2.65,"0.53188"
"GO:0032205","negative regulation of telomere maintena...",7,3,2.65,"0.53188"
"GO:0034123","positive regulation of toll-like recepto...",7,3,2.65,"0.53188"
"GO:0040034","regulation of development, heterochronic",7,3,2.65,"0.53188"
"GO:0042136","neurotransmitter biosynthetic process",7,3,2.65,"0.53188"
"GO:0042347","negative regulation of NF-kappaB import ...",7,3,2.65,"0.53188"
"GO:0042355","L-fucose catabolic process",7,3,2.65,"0.53188"
"GO:0042363","fat-soluble vitamin catabolic process",7,3,2.65,"0.53188"
"GO:0042481","regulation of odontogenesis",7,3,2.65,"0.53188"
"GO:0042538","hyperosmotic salinity response",7,3,2.65,"0.53188"
"GO:0043044","ATP-dependent chromatin remodeling",7,3,2.65,"0.53188"
"GO:0044089","positive regulation of cellular componen...",7,3,2.65,"0.53188"
"GO:0045064","T-helper 2 cell differentiation",7,3,2.65,"0.53188"
"GO:0045348","positive regulation of MHC class II bios...",7,3,2.65,"0.53188"
"GO:0045980","negative regulation of nucleotide metabo...",7,3,2.65,"0.53188"
"GO:0046479","glycosphingolipid catabolic process",7,3,2.65,"0.53188"
"GO:0046784","intronless viral mRNA export from host n...",7,3,2.65,"0.53188"
"GO:0046835","carbohydrate phosphorylation",7,3,2.65,"0.53188"
"GO:0048268","clathrin coat assembly",7,3,2.65,"0.53188"
"GO:0048505","regulation of timing of cell differentia...",7,3,2.65,"0.53188"
"GO:0048563","post-embryonic organ morphogenesis",7,3,2.65,"0.53188"
"GO:0050746","regulation of lipoprotein metabolic proc...",7,3,2.65,"0.53188"
"GO:0050858","negative regulation of antigen receptor-...",7,3,2.65,"0.53188"
"GO:0050860","negative regulation of T cell receptor s...",7,3,2.65,"0.53188"
"GO:0050910","detection of mechanical stimulus involve...",7,3,2.65,"0.53188"
"GO:0051155","positive regulation of striated muscle c...",7,3,2.65,"0.53188"
"GO:0051962","positive regulation of nervous system de...",7,3,2.65,"0.53188"
"GO:0051965","positive regulation of synaptogenesis",7,3,2.65,"0.53188"
"GO:0060008","Sertoli cell differentiation",7,3,2.65,"0.53188"
"GO:0060770","negative regulation of epithelial cell p...",7,3,2.65,"0.53188"
"GO:0006486","protein amino acid glycosylation",111,42,41.98,"0.53449"
"GO:0043413","macromolecule glycosylation",111,42,41.98,"0.53449"
"GO:0070085","glycosylation",111,42,41.98,"0.53449"
"GO:0016032","viral reproduction",66,25,24.96,"0.54264"
"GO:0018904","organic ether metabolic process",66,25,24.96,"0.54264"
"GO:0002764","immune response-regulating signaling pat...",74,28,27.99,"0.54274"
"GO:0051605","protein maturation by peptide bond cleav...",74,28,27.99,"0.54274"
"GO:0009895","negative regulation of catabolic process",34,13,12.86,"0.54477"
"GO:0051726","regulation of cell cycle",308,116,116.49,"0.54486"
"GO:0009259","ribonucleotide metabolic process",154,58,58.24,"0.54681"
"GO:0001910","regulation of leukocyte mediated cytotox...",26,10,9.83,"0.54699"
"GO:0007159","leukocyte cell-cell adhesion",26,10,9.83,"0.54699"
"GO:0009161","ribonucleoside monophosphate metabolic p...",26,10,9.83,"0.54699"
"GO:0043200","response to amino acid stimulus",26,10,9.83,"0.54699"
"GO:0001959","regulation of cytokine-mediated signalin...",18,7,6.81,"0.55135"
"GO:0002715","regulation of natural killer cell mediat...",18,7,6.81,"0.55135"
"GO:0006516","glycoprotein catabolic process",18,7,6.81,"0.55135"
"GO:0007131","reciprocal meiotic recombination",18,7,6.81,"0.55135"
"GO:0010259","multicellular organismal aging",18,7,6.81,"0.55135"
"GO:0031330","negative regulation of cellular cataboli...",18,7,6.81,"0.55135"
"GO:0042269","regulation of natural killer cell mediat...",18,7,6.81,"0.55135"
"GO:0042304","regulation of fatty acid biosynthetic pr...",18,7,6.81,"0.55135"
"GO:0042993","positive regulation of transcription fac...",18,7,6.81,"0.55135"
"GO:0046460","neutral lipid biosynthetic process",18,7,6.81,"0.55135"
"GO:0046463","acylglycerol biosynthetic process",18,7,6.81,"0.55135"
"GO:0046488","phosphatidylinositol metabolic process",18,7,6.81,"0.55135"
"GO:0046513","ceramide biosynthetic process",18,7,6.81,"0.55135"
"GO:0046717","acid secretion",18,7,6.81,"0.55135"
"GO:0051412","response to corticosterone stimulus",18,7,6.81,"0.55135"
"GO:0033036","macromolecule localization",1218,459,460.65,"0.55223"
"GO:0015931","nucleobase, nucleoside, nucleotide and n...",101,38,38.2,"0.55395"
"GO:0016125","sterol metabolic process",101,38,38.2,"0.55395"
"GO:0009145","purine nucleoside triphosphate biosynthe...",109,41,41.22,"0.55397"
"GO:0009201","ribonucleoside triphosphate biosynthetic...",109,41,41.22,"0.55397"
"GO:0051606","detection of stimulus",109,41,41.22,"0.55397"
"GO:0008104","protein localization",1017,383,384.63,"0.55613"
"GO:0045185","maintenance of protein location",53,20,20.04,"0.55689"
"GO:0051651","maintenance of location in cell",53,20,20.04,"0.55689"
"GO:0006914","autophagy",45,17,17.02,"0.55855"
"GO:0001885","endothelial cell development",10,4,3.78,"0.56173"
"GO:0002040","sprouting angiogenesis",10,4,3.78,"0.56173"
"GO:0002507","tolerance induction",10,4,3.78,"0.56173"
"GO:0003281","ventricular septum development",10,4,3.78,"0.56173"
"GO:0003300","cardiac muscle hypertrophy",10,4,3.78,"0.56173"
"GO:0006021","inositol biosynthetic process",10,4,3.78,"0.56173"
"GO:0006105","succinate metabolic process",10,4,3.78,"0.56173"
"GO:0006379","mRNA cleavage",10,4,3.78,"0.56173"
"GO:0006547","histidine metabolic process",10,4,3.78,"0.56173"
"GO:0006570","tyrosine metabolic process",10,4,3.78,"0.56173"
"GO:0006878","cellular copper ion homeostasis",10,4,3.78,"0.56173"
"GO:0006882","cellular zinc ion homeostasis",10,4,3.78,"0.56173"
"GO:0006911","phagocytosis, engulfment",10,4,3.78,"0.56173"
"GO:0007141","male meiosis I",10,4,3.78,"0.56173"
"GO:0008340","determination of adult lifespan",10,4,3.78,"0.56173"
"GO:0009075","histidine family amino acid metabolic pr...",10,4,3.78,"0.56173"
"GO:0010745","negative regulation of macrophage derive...",10,4,3.78,"0.56173"
"GO:0014897","striated muscle hypertrophy",10,4,3.78,"0.56173"
"GO:0016540","protein autoprocessing",10,4,3.78,"0.56173"
"GO:0030238","male sex determination",10,4,3.78,"0.56173"
"GO:0032204","regulation of telomere maintenance",10,4,3.78,"0.56173"
"GO:0032481","positive regulation of type I interferon...",10,4,3.78,"0.56173"
"GO:0032489","regulation of Cdc42 protein signal trans...",10,4,3.78,"0.56173"
"GO:0033144","negative regulation of steroid hormone r...",10,4,3.78,"0.56173"
"GO:0034433","steroid esterification",10,4,3.78,"0.56173"
"GO:0034434","sterol esterification",10,4,3.78,"0.56173"
"GO:0034435","cholesterol esterification",10,4,3.78,"0.56173"
"GO:0043088","regulation of Cdc42 GTPase activity",10,4,3.78,"0.56173"
"GO:0043300","regulation of leukocyte degranulation",10,4,3.78,"0.56173"
"GO:0045346","regulation of MHC class II biosynthetic ...",10,4,3.78,"0.56173"
"GO:0045616","regulation of keratinocyte differentiati...",10,4,3.78,"0.56173"
"GO:0045723","positive regulation of fatty acid biosyn...",10,4,3.78,"0.56173"
"GO:0045885","positive regulation of survival gene pro...",10,4,3.78,"0.56173"
"GO:0046006","regulation of activated T cell prolifera...",10,4,3.78,"0.56173"
"GO:0046329","negative regulation of JNK cascade",10,4,3.78,"0.56173"
"GO:0046854","phosphoinositide phosphorylation",10,4,3.78,"0.56173"
"GO:0048260","positive regulation of receptor-mediated...",10,4,3.78,"0.56173"
"GO:0048535","lymph node development",10,4,3.78,"0.56173"
"GO:0048753","pigment granule organization",10,4,3.78,"0.56173"
"GO:0051281","positive regulation of release of seques...",10,4,3.78,"0.56173"
"GO:0051865","protein autoubiquitination",10,4,3.78,"0.56173"
"GO:0055069","zinc ion homeostasis",10,4,3.78,"0.56173"
"GO:0009141","nucleoside triphosphate metabolic proces...",136,51,51.44,"0.56328"
"GO:0009260","ribonucleotide biosynthetic process",136,51,51.44,"0.56328"
"GO:0006814","sodium ion transport",120,45,45.38,"0.56346"
"GO:0006633","fatty acid biosynthetic process",96,36,36.31,"0.56441"
"GO:0030330","DNA damage response, signal transduction...",29,11,10.97,"0.56495"
"GO:0032663","regulation of interleukin-2 production",29,11,10.97,"0.56495"
"GO:0048146","positive regulation of fibroblast prolif...",29,11,10.97,"0.56495"
"GO:0009582","detection of abiotic stimulus",64,24,24.21,"0.56820"
"GO:0042129","regulation of T cell proliferation",64,24,24.21,"0.56820"
"GO:0051168","nuclear export",64,24,24.21,"0.56820"
"GO:0010743","regulation of macrophage derived foam ce...",21,8,7.94,"0.57157"
"GO:0042133","neurotransmitter metabolic process",21,8,7.94,"0.57157"
"GO:0016567","protein ubiquitination",227,85,85.85,"0.57195"
"GO:0006720","isoprenoid metabolic process",48,18,18.15,"0.57256"
"GO:0016485","protein processing",99,37,37.44,"0.57447"
"GO:0042089","cytokine biosynthetic process",91,34,34.42,"0.57543"
"GO:0042632","cholesterol homeostasis",40,15,15.13,"0.57608"
"GO:0055092","sterol homeostasis",40,15,15.13,"0.57608"
"GO:0051099","positive regulation of binding",83,31,31.39,"0.57663"
"GO:0007292","female gamete generation",67,25,25.34,"0.58004"
"GO:0000272","polysaccharide catabolic process",32,12,12.1,"0.58122"
"GO:0002705","positive regulation of leukocyte mediate...",32,12,12.1,"0.58122"
"GO:0002708","positive regulation of lymphocyte mediat...",32,12,12.1,"0.58122"
"GO:0009409","response to cold",32,12,12.1,"0.58122"
"GO:0050728","negative regulation of inflammatory resp...",32,12,12.1,"0.58122"
"GO:0002021","response to dietary excess",13,5,4.92,"0.58470"
"GO:0006957","complement activation, alternative pathw...",13,5,4.92,"0.58470"
"GO:0033238","regulation of cellular amine metabolic p...",13,5,4.92,"0.58470"
"GO:0045072","regulation of interferon-gamma biosynthe...",13,5,4.92,"0.58470"
"GO:0045086","positive regulation of interleukin-2 bio...",13,5,4.92,"0.58470"
"GO:0050701","interleukin-1 secretion",13,5,4.92,"0.58470"
"GO:0060716","labyrinthine layer blood vessel developm...",13,5,4.92,"0.58470"
"GO:0019637","organophosphate metabolic process",217,81,82.07,"0.58559"
"GO:0002429","immune response-activating cell surface ...",51,19,19.29,"0.58571"
"GO:0033559","unsaturated fatty acid metabolic process",51,19,19.29,"0.58571"
"GO:0007218","neuropeptide signaling pathway",86,32,32.53,"0.58707"
"GO:0006730","one-carbon metabolic process",153,57,57.87,"0.58801"
"GO:0007140","male meiosis",24,9,9.08,"0.58930"
"GO:0009156","ribonucleoside monophosphate biosyntheti...",24,9,9.08,"0.58930"
"GO:0031343","positive regulation of cell killing",24,9,9.08,"0.58930"
"GO:0043484","regulation of RNA splicing",24,9,9.08,"0.58930"
"GO:0043487","regulation of RNA stability",24,9,9.08,"0.58930"
"GO:0006672","ceramide metabolic process",43,16,16.26,"0.59004"
"GO:0010498","proteasomal protein catabolic process",105,39,39.71,"0.59363"
